Sentence	Label
After Epstein-Barr virus superinfection of the human lymphoblastoid cell line Raji, a Burkitt lymphoma-derived line that contains Epstein-Barr virus genomes in an episomal form, at least 40 polypeptides could be resolved by polyacrylamide gel electrophoresis	0
HIV, malaria, tuberculosis and Ebola had the most extramurally funded studies (>=70%), but less than 10% of the acknowledged funding was from an African funder	0
HIV, malaria, tuberculosis and Ebola had the most extramurally funded studies (>=70%), but less than 10% of the acknowledged funding was from an African funder	0
Estrogen receptor-alpha mediates gender differences in atherosclerosis induced by HIV protease inhibitors	1
We have previously demonstrated that in male low density lipoprotein receptor (LDL-R) null mice, HIV protease inhibitors induce atherosclerotic lesions and cholesterol accumulation in macrophages in the absence of changes in plasma lipid levels	1
Viral hemorrhagic septicaemia virus (VHSV) up-regulates the cytotoxic activity and the perforin/granzyme pathway in the rainbow trout RTS11 cell line	0
A survey of immune-relevant genes that might be up-regulated in response to viral hemorrhagic septicaemia virus (VHSV) in the rainbow trout monocyte-macrophage cell line, RTS11, unexpectedly revealed an increased expression of perforin (PRF) and granzyme (GRZ) genes, which represent components of the major cytotoxic pathway	0
Sera obtained within 7 days after clinical onset of acute hepatitis type B were positive for hepatitis B virus (HBV) DNA by spot hybridization only in 4 out of 45 patients who subsequently recovered, but in 10 out of 10 patients who instead developed chronic infection	1
Sera obtained within 7 days after clinical onset of acute hepatitis type B were positive for hepatitis B virus (HBV) DNA by spot hybridization only in 4 out of 45 patients who subsequently recovered, but in 10 out of 10 patients who instead developed chronic infection	1
Chronic thrombocytopenia is a common hematologic disorder in patients infected with the human immunodeficiency virus (HIV)	1
Chronic thrombocytopenia is a common hematologic disorder in patients infected with the human immunodeficiency virus (HIV)	1
Chronic thrombocytopenia is a common hematologic disorder in patients infected with the human immunodeficiency virus (HIV)	1
Chronic thrombocytopenia is a common hematologic disorder in patients infected with the human immunodeficiency virus (HIV)	1
HIV-related thrombocytopenia (HIV-TP) responds to antiretroviral therapy	1
Higher proliferative capacity of T lymphocytes from patients with Crohn disease than from ulcerative colitis is disclosed by use of Herpesvirus saimiri-transformed T-cell lines	0
Higher proliferative capacity of T lymphocytes from patients with Crohn disease than from ulcerative colitis is disclosed by use of Herpesvirus saimiri-transformed T-cell lines	0
METHODS: Long-lasting T-cell lines from patients with Crohn disease and ulcerative colitis and from healthy volunteers have been obtained by transformation of T lymphocytes using the lymphotropic Herpesvirus saimiri	0
METHODS: Long-lasting T-cell lines from patients with Crohn disease and ulcerative colitis and from healthy volunteers have been obtained by transformation of T lymphocytes using the lymphotropic Herpesvirus saimiri	0
PURPOSE: There have been no reported cases of hepatitis C virus (HCV) transmission by corneal transplantation	0
PURPOSE: There have been no reported cases of hepatitis C virus (HCV) transmission by corneal transplantation	0
IMPORTANCE HIV-1 and SIV infection often lead to myelodysplasia, anemia, and accumulation of inflammatory monocytes (CD14+ CD16+), with the latter likely involved in neuroAIDS	1
IMPORTANCE HIV-1 and SIV infection often lead to myelodysplasia, anemia, and accumulation of inflammatory monocytes (CD14+ CD16+), with the latter likely involved in neuroAIDS	1
IMPORTANCE HIV-1 and SIV infection often lead to myelodysplasia, anemia, and accumulation of inflammatory monocytes (CD14+ CD16+), with the latter likely involved in neuroAIDS	1
IMPORTANCE HIV-1 and SIV infection often lead to myelodysplasia, anemia, and accumulation of inflammatory monocytes (CD14+ CD16+), with the latter likely involved in neuroAIDS	1
IMPORTANCE HIV-1 and SIV infection often lead to myelodysplasia, anemia, and accumulation of inflammatory monocytes (CD14+ CD16+), with the latter likely involved in neuroAIDS	1
IMPORTANCE HIV-1 and SIV infection often lead to myelodysplasia, anemia, and accumulation of inflammatory monocytes (CD14+ CD16+), with the latter likely involved in neuroAIDS	1
Varicella-zoster virus can cause a distinct congenital syndrome, a potentially fatal neonatal infection and life-threatening maternal illness	1
SLE and varicella zoster virus (VZV) can both cause myelitis, and are difficult to differentiate	0
SLE and varicella zoster virus (VZV) can both cause myelitis, and are difficult to differentiate	1
SLE and varicella zoster virus (VZV) can both cause myelitis, and are difficult to differentiate	0
SLE and varicella zoster virus (VZV) can both cause myelitis, and are difficult to differentiate	1
The topographic association between the cutaneous and the neurological involvement suggesting VZV myelitis was confirmed by polymerase chain reaction (PCR) for VZV in the cerebrospinal fluid	1
The topographic association between the cutaneous and the neurological involvement suggesting VZV myelitis was confirmed by polymerase chain reaction (PCR) for VZV in the cerebrospinal fluid	1
Comparison of Imaging Findings between Human Papillomavirus-positive and -Negative Squamous Cell Carcinomas of the Maxillary Sinus	0
Objectives: This study aimed to assess the efficacy of imaging findings when differentiating between human papillomavirus (HPV)-positive and -negative squamous cell carcinomas (SCCs) of the maxillary sinus	0
Objectives: This study aimed to assess the efficacy of imaging findings when differentiating between human papillomavirus (HPV)-positive and -negative squamous cell carcinomas (SCCs) of the maxillary sinus	0
Objectives: This study aimed to assess the efficacy of imaging findings when differentiating between human papillomavirus (HPV)-positive and -negative squamous cell carcinomas (SCCs) of the maxillary sinus	0
Objectives: This study aimed to assess the efficacy of imaging findings when differentiating between human papillomavirus (HPV)-positive and -negative squamous cell carcinomas (SCCs) of the maxillary sinus	0
Material and Methods: This study included 37 patients with histopathologically and immunohistochemically confirmed SCCs of the maxillary sinus (three HPV positive and 34 HPV negative)	0
Material and Methods: This study included 37 patients with histopathologically and immunohistochemically confirmed SCCs of the maxillary sinus (three HPV positive and 34 HPV negative)	0
Results: The minimum ADC (ADCmin) was significantly lower in HPV-positive SCCs than in HPV-negative SCCs (0.50 +- 0.02 vs	0
Results: The minimum ADC (ADCmin) was significantly lower in HPV-positive SCCs than in HPV-negative SCCs (0.50 +- 0.02 vs	0
Results: The minimum ADC (ADCmin) was significantly lower in HPV-positive SCCs than in HPV-negative SCCs (0.50 +- 0.02 vs	0
Results: The minimum ADC (ADCmin) was significantly lower in HPV-positive SCCs than in HPV-negative SCCs (0.50 +- 0.02 vs	0
The mean ADC (ADCmean) was not significantly different between HPV-positive SCCs and HPV-negative SCCs (0.84 +- 0.07 vs	0
The mean ADC (ADCmean) was not significantly different between HPV-positive SCCs and HPV-negative SCCs (0.84 +- 0.07 vs	0
The mean ADC (ADCmean) was not significantly different between HPV-positive SCCs and HPV-negative SCCs (0.84 +- 0.07 vs	0
The mean ADC (ADCmean) was not significantly different between HPV-positive SCCs and HPV-negative SCCs (0.84 +- 0.07 vs	0
The sensitivity and specificity, with a threshold of ADCmin (0.516 x 10-3 mm2/s) for a diagnosis of HPV-positive SCCs, were 100% and 96%, respectively	0
However, no significant differences were observed in MR signal intensities, CT findings, and SUVmax between HPV-positive and HPV-negative SCCs	0
However, no significant differences were observed in MR signal intensities, CT findings, and SUVmax between HPV-positive and HPV-negative SCCs	0
Carotid artery aneurysms in patients with human immunodeficiency virus	0
Our institution serves a population with a high HIV prevalence and we wished to document our growing experience with this aneurysmal pathology in a setting of an ever-increasing burden of HIV disease	0
Our institution serves a population with a high HIV prevalence and we wished to document our growing experience with this aneurysmal pathology in a setting of an ever-increasing burden of HIV disease	0
METHODS: Data on all patients managed at Inkosi Albert Luthuli Central Hospital in Durban, South Africa, from July 2003 to December 2009 with HIV carotid aneurysms were extracted from a prospective vascular database and their case records were examined	0
METHODS: Data on all patients managed at Inkosi Albert Luthuli Central Hospital in Durban, South Africa, from July 2003 to December 2009 with HIV carotid aneurysms were extracted from a prospective vascular database and their case records were examined	0
CONCLUSION: We have noted aneurysms of the carotid artery to occur in patients who are infected with HIV and it seems to be that the incidence of such aneurysms is more common than documented	1
CONCLUSION: We have noted aneurysms of the carotid artery to occur in patients who are infected with HIV and it seems to be that the incidence of such aneurysms is more common than documented	1
A group A rotavirus isolated from a lamb with diarrhea in Qinhai province, China, was serially passaged in fetal calf kidney cells	1
